               name | period_in_days | planet_radius_in_earth_radii | planet_equilibrium_temperature |            rp_over_rs |          transit_depth | semimajor_axis_in_au
        HD 191939 d |        38.3561 |                         3.16 |              547.1895770018539 |  0.030819710134289968 |  0.0009498545327616557 |                0.215
      HD 202772 A b |       3.308958 |                       17.318 |              2132.817727099013 |   0.06130096228181609 |   0.003757807976676639 |              0.05208
        HD 209458 b |     3.52474859 |                       15.581 |             1453.9002791536072 |   0.12003770593187683 |   0.014409050845387739 | 0.048564790116127333
        HD 213885 b |       1.008035 |                        1.745 |             2131.4323984919506 |  0.014543604871483266 | 0.00021151644265783178 |              0.02012
         HD 21749 c |        7.78993 |                        0.892 |              704.9907543641488 |  0.011851821020638163 | 0.00014046566150524063 |               0.0695
        HD 219134 b |       3.092926 |                        1.602 |             1016.4690510789328 |   0.01882943244767307 | 0.00035454752630148344 |              0.03876
        HD 219134 c |        6.76458 |                        1.511 |              783.1220521442682 |   0.01775984546094507 |  0.0003154121107966512 |               0.0653
        HD 219666 b |        6.03607 |                         4.71 |             1072.8757533635005 |  0.041923062753027956 |    0.00175754319059432 |              0.06356
        HD 221416 b |        14.2767 |                         9.17 |             1198.5923235631772 |   0.02859508066558519 |  0.0008176786382713239 |               0.1228
         HD 23472 b |         17.667 |                        1.872 |              571.6353215661835 |  0.023509982455829446 |  0.0005527192750734083 |                0.121
         HD 23472 c |         29.625 |                        2.149 |               482.266705832748 |   0.02698875656921874 |  0.0007283929811525478 |                 0.17
          HD 2685 b |        4.12688 |                       16.141 |             1718.6767581252075 |   0.09485826127899218 |   0.008998089732873546 |               0.0568
          HD 3167 b |       0.959624 |                          1.7 |             1823.0747934857845 |  0.017914264802340815 |   0.000320920883408387 |               0.0186
          HD 3167 c |       29.83832 |                         2.86 |                579.47414617908 |   0.03013811607923219 |  0.0009083060408052739 |               0.1841
        HD 332231 b |       18.71204 |                        9.718 |              876.6112436875411 |   0.06960432814970532 |   0.004844762497171861 |               0.1436
         HD 63433 b |        7.10793 |                         2.15 |              967.5393854033944 |    0.0216603958065795 |  0.0004691727464976868 |               0.0719
         HD 63433 c |        20.5453 |                         2.67 |              679.4450452732337 |   0.02689918921096152 |  0.0007235663802071087 |               0.1458
         HD 80606 b |       111.4367 |                       11.994 |              396.8654425095475 |   0.10573043669353499 |   0.011178925243405611 |  0.47480923496390265
         HD 80653 b |       0.719573 |                        1.613 |             2413.3663877879285 |  0.012121150887065037 | 0.00014692229882699753 |               0.0166
         HD 86226 c |        3.98442 |                         2.16 |             1308.7292275782404 |   0.01885965625577527 | 0.00035568663408600334 |                0.049
         HD 89345 b |        11.8143 |                        7.398 |             1089.4228620639662 |   0.03875659360561817 |  0.0015020735479110434 |               0.1066
         HD 95338 b |         55.087 |                         3.89 |             457.98018217013094 |  0.040992052988885745 |  0.0016803484082436168 |                0.262
         HD 97658 b |         9.4909 |                        2.354 |              738.9666754890778 |  0.029163796526150986 |  0.0008505270278187364 |  0.08438578911084614
       HIP 116454 b |         9.1205 |                        2.466 |              737.8664323847049 |   0.03140001796751473 |  0.0009859611283602478 |  0.07963582559125877
        HIP 41378 b |      15.572098 |                          nan |              969.1275416646997 |                   nan |                    nan |   0.1285960872801735
        HIP 41378 c |       31.70648 |                          nan |              764.6229022576249 |                   nan |                    nan |  0.20658321058230358
        HIP 41378 d |         1114.0 |                          nan |              233.4541409619651 |                   nan |                    nan |    2.216085250222935
        HIP 41378 e |            nan |                          nan |             261.69829957414703 |                   nan |                    nan |   1.7635501947020695
        HIP 41378 f |         1084.0 |                          nan |              235.5882093998446 |                   nan |                    nan |    2.176118414926116
         HIP 65 A b |      0.9809734 |                       22.754 |             1406.8842952480825 |    0.2897307416191526 |    0.08394390263918415 |              0.01782
        HIP 67522 b |       6.959503 |                        10.07 |             1164.3551505508476 |   0.06689901215124794 |   0.004475477826812819 |  0.07622658727949748
           HR 858 b |        3.58599 |                        2.085 |             1562.1044094633141 |   0.01459163926277778 |  0.0002129159363750381 |                0.048
           HR 858 c |        5.97293 |                        1.939 |             1318.2589505476217 |  0.013569874594976555 |  0.0001841414965233901 |               0.0674
           HR 858 d |          11.23 |                        2.164 |             1067.9365617001963 |  0.015144511925492144 | 0.00022935624146137377 |               0.1027
            K2-10 b |        19.3044 |                         3.84 |              724.8787798509602 |   0.03592315477290527 |  0.0012904730488381068 |   0.1369728618251084
           K2-100 b |       1.673833 |                         3.59 |              1909.465089684571 |  0.026977638986090194 |  0.0007277930052638135 |               0.0296
           K2-101 b |      14.677286 |                          2.0 |              601.6180805085987 |  0.025117502623749406 |  0.0006308889380540583 |  0.10890844293911425
           K2-102 b |       9.915615 |                          1.3 |              662.9933998217439 |  0.016786274640801544 | 0.00028177901631641704 |  0.08278997045837577
           K2-104 b |       1.974238 |                         1.96 |              789.3370453585622 |  0.036671553830674136 |   0.001344802860356031 |                0.023
           K2-105 b |       8.267704 |                         3.37 |              890.8573157521765 |   0.03395141110147578 |   0.001152698315781413 |               0.0796
           K2-107 b |       3.313959 |                        15.98 |             1804.1392896138516 |   0.08094080527820065 |   0.006551413959083594 |               0.0475
           K2-108 b |       4.733999 |                         5.33 |             1485.9768137914455 |   0.02776411674964391 |  0.0007708461788878576 |               0.0581
